,Emp No,Month,Department,rank,week_ot,weekend_ot,night_ot,net_ot,weekend_ratio
2105,105,11,D,G1D,30.714285714285715,3.5714285714285716,0.0,27.142857142857142,0.13157894736842107
2106,106,11,A,G1D,0.7142857142857143,3.5714285714285716,5.0,7.0,0.0
2107,107,11,D,G1D,24.28571428571429,7.857142857142858,6.428571428571429,16.42857142857143,0.47826086956521735
2108,108,11,C,G1D,23.571428571428573,1.4285714285714286,1.4285714285714286,22.142857142857146,0.06451612903225806
2109,109,11,D,G1D,6.428571428571429,5.0,5.714285714285714,1.4285714285714288,1.0
2110,110,11,D,G2,2.727272727272727,3.6363636363636362,9.09090909090909,11.0,0.0
2111,111,11,C,G3,0.0,0.9523809523809523,4.347826086956522,12.0,0.0
2112,112,11,A,G2,6.363636363636363,10.0,1.8181818181818181,11.0,0.0
2113,113,11,B,G1S,26.25,0.625,1.25,25.625,0.024390243902439025
2114,114,11,D,G2,35.45454545454545,0.0,4.545454545454545,35.45454545454545,0.0
2115,115,11,C,G3,9.56521739130435,6.666666666666666,6.086956521739131,2.8985507246376834,1.0
2116,116,11,D,G2,17.27272727272727,7.2727272727272725,7.2727272727272725,9.999999999999996,0.7272727272727275
2117,117,11,B,G1D,4.285714285714286,4.285714285714286,2.142857142857143,7.0,0.0
2118,118,11,D,G1D,17.857142857142858,0.0,7.857142857142858,17.857142857142858,0.0
2119,119,11,A,G1S,5.0,6.875,2.5,4.0,0.0
2120,120,11,B,G1D,22.142857142857146,4.285714285714286,5.0,17.85714285714286,0.23999999999999994
2121,121,11,B,G2,39.090909090909086,8.181818181818182,0.9090909090909091,30.909090909090907,0.2647058823529412
2122,122,11,D,G3,4.347826086956522,5.714285714285714,9.56521739130435,12.0,0.0
2123,123,11,C,G1S,10.625,3.125,5.625,7.5,0.4166666666666667
2124,124,11,D,G1D,28.571428571428573,5.0,6.428571428571429,23.571428571428573,0.2121212121212121
2125,125,11,D,G1S,21.875,4.375,1.25,17.5,0.25
2126,126,11,B,G3,37.39130434782609,8.571428571428571,3.4782608695652177,28.819875776397524,0.2974137931034482
2127,127,11,A,G3,19.1304347826087,9.523809523809524,0.8695652173913044,9.606625258799175,0.9913793103448272
2128,128,11,D,G1D,30.714285714285715,7.142857142857143,0.0,23.571428571428573,0.30303030303030304
2129,129,11,A,G2,38.18181818181818,4.545454545454545,5.454545454545454,33.63636363636363,0.13513513513513514
2130,130,11,C,G1S,14.375,2.5,1.875,11.875,0.21052631578947367
2131,131,11,D,G3,26.086956521739133,6.666666666666666,4.347826086956522,19.42028985507247,0.3432835820895521
2132,132,11,A,G1S,6.25,3.125,5.625,3.125,1.0
2133,133,11,B,G1D,28.571428571428573,7.142857142857143,4.285714285714286,21.42857142857143,0.3333333333333333
2134,134,11,B,G1D,1.4285714285714286,5.0,2.857142857142857,7.0,0.0
2135,135,11,D,G2,32.72727272727273,2.727272727272727,0.9090909090909091,30.0,0.0909090909090909
2136,136,11,B,G1S,3.125,3.75,0.625,4.0,0.0
2137,137,11,D,G1D,3.5714285714285716,5.0,2.857142857142857,7.0,0.0
2138,138,11,A,G2,32.72727272727273,0.0,9.09090909090909,32.72727272727273,0.0
2139,139,11,A,G2,39.090909090909086,0.0,1.8181818181818181,39.090909090909086,0.0
2140,140,11,A,G1D,28.571428571428573,1.4285714285714286,6.428571428571429,27.142857142857146,0.05263157894736842
2141,141,11,A,G1S,6.25,0.625,1.25,5.625,0.1111111111111111
2142,142,11,C,G1D,26.42857142857143,1.4285714285714286,0.7142857142857143,25.000000000000004,0.057142857142857134
2143,143,11,D,G2,24.545454545454543,4.545454545454545,7.2727272727272725,20.0,0.22727272727272724
2144,144,11,B,G3,4.347826086956522,3.8095238095238093,6.9565217391304355,0.5383022774327131,1.0
2145,145,11,A,G2,10.0,6.363636363636363,9.09090909090909,3.6363636363636367,1.0
2146,146,11,C,G2,5.454545454545454,8.181818181818182,1.8181818181818181,11.0,0.0
2147,147,11,C,G3,36.52173913043479,10.476190476190476,3.4782608695652177,26.045548654244314,0.40222575516693154
2148,148,11,A,G1S,16.25,3.125,1.25,13.125,0.23809523809523808
2149,149,11,B,G2,25.454545454545453,10.0,10.0,15.454545454545453,0.6470588235294118
2150,150,11,B,G1D,15.714285714285715,2.142857142857143,2.142857142857143,13.571428571428573,0.15789473684210525
2151,151,11,D,G1D,18.571428571428573,7.142857142857143,0.7142857142857143,11.42857142857143,0.6249999999999999
2152,152,11,D,G1S,20.625,1.25,5.0,19.375,0.06451612903225806
2153,153,11,C,G1S,6.25,3.125,2.5,3.125,1.0
2154,154,11,B,G2,7.2727272727272725,2.727272727272727,6.363636363636363,4.545454545454545,0.6
2155,155,11,A,G2,3.6363636363636362,7.2727272727272725,4.545454545454545,11.0,0.0
2156,156,11,A,G1D,30.714285714285715,1.4285714285714286,4.285714285714286,29.28571428571429,0.048780487804878044
2157,157,11,A,G1S,4.375,6.875,1.875,4.0,0.0
2158,158,11,B,G2,4.545454545454545,0.0,10.0,4.545454545454545,0.0
2159,159,11,B,G1D,14.285714285714286,4.285714285714286,4.285714285714286,10.0,0.42857142857142855
2160,160,11,D,G2,13.636363636363635,9.09090909090909,8.181818181818182,4.545454545454545,1.0
2161,161,11,A,G1D,29.28571428571429,7.857142857142858,3.5714285714285716,21.42857142857143,0.36666666666666664
2162,162,11,B,G2,29.09090909090909,3.6363636363636362,0.0,25.454545454545453,0.14285714285714285
2163,163,11,D,G3,27.826086956521742,9.523809523809524,6.9565217391304355,18.302277432712216,0.5203619909502262
2164,164,11,A,G1D,26.42857142857143,6.428571428571429,2.142857142857143,20.0,0.32142857142857145
2165,165,11,B,G1S,15.0,0.625,5.625,14.375,0.043478260869565216
2166,166,11,B,G2,30.909090909090907,3.6363636363636362,10.0,27.27272727272727,0.13333333333333333
2167,167,11,D,G1D,21.42857142857143,0.0,7.857142857142858,21.42857142857143,0.0
2168,168,11,B,G1D,0.0,7.857142857142858,1.4285714285714286,7.0,0.0
2169,169,11,A,G1D,5.0,2.142857142857143,4.285714285714286,2.857142857142857,0.75
2170,170,11,C,G1D,30.000000000000004,0.7142857142857143,4.285714285714286,29.28571428571429,0.024390243902439022
2171,171,11,D,G3,27.826086956521742,10.476190476190476,0.8695652173913044,17.349896480331267,0.6038186157517899
2172,172,11,D,G1S,10.625,0.0,6.875,10.625,0.0
2173,173,11,D,G3,17.39130434782609,10.476190476190476,1.7391304347826089,6.915113871635613,1.0
2174,174,11,A,G1D,10.0,7.142857142857143,0.0,2.8571428571428568,1.0
2175,175,11,A,G3,35.652173913043484,2.857142857142857,8.695652173913045,32.79503105590063,0.0871212121212121
2176,176,11,A,G2,8.181818181818182,1.8181818181818181,10.0,6.363636363636363,0.2857142857142857
2177,177,11,A,G2,0.9090909090909091,6.363636363636363,4.545454545454545,11.0,0.0
2178,178,11,C,G3,2.608695652173913,9.523809523809524,2.608695652173913,12.0,0.0
2179,179,11,B,G1D,12.142857142857144,1.4285714285714286,0.7142857142857143,10.714285714285715,0.13333333333333333
2180,180,11,A,G1D,17.142857142857142,2.857142857142857,7.142857142857143,14.285714285714285,0.2
2181,181,11,B,G3,4.347826086956522,5.714285714285714,9.56521739130435,12.0,0.0
2182,182,11,A,G1D,20.0,6.428571428571429,2.142857142857143,13.571428571428571,0.4736842105263158
2183,183,11,A,G3,0.0,0.9523809523809523,4.347826086956522,12.0,0.0
2184,184,11,B,G1D,16.42857142857143,0.7142857142857143,7.857142857142858,15.714285714285717,0.04545454545454545
2185,185,11,A,G3,6.9565217391304355,10.476190476190476,1.7391304347826089,12.0,0.0
2186,186,11,D,G1D,27.857142857142858,2.142857142857143,5.714285714285714,25.714285714285715,0.08333333333333333
2187,187,11,C,G1D,25.714285714285715,6.428571428571429,4.285714285714286,19.285714285714285,0.33333333333333337
2188,188,11,C,G2,38.18181818181818,8.181818181818182,9.09090909090909,30.0,0.2727272727272727
2189,189,11,B,G1S,10.625,5.625,1.875,5.0,1.0
2190,190,11,D,G3,23.47826086956522,9.523809523809524,1.7391304347826089,13.954451345755695,0.6824925816023738
2191,191,11,C,G2,17.27272727272727,6.363636363636363,5.454545454545454,10.909090909090907,0.5833333333333335
2192,192,11,C,G2,14.545454545454545,3.6363636363636362,5.454545454545454,10.909090909090908,0.33333333333333337
2193,193,11,D,G1D,17.857142857142858,0.7142857142857143,7.857142857142858,17.142857142857142,0.04166666666666667
2194,194,11,A,G2,20.909090909090907,3.6363636363636362,3.6363636363636362,17.27272727272727,0.2105263157894737
2195,195,11,B,G2,23.636363636363633,4.545454545454545,4.545454545454545,19.090909090909086,0.23809523809523814
2196,196,11,B,G1D,20.0,1.4285714285714286,7.142857142857143,18.571428571428573,0.07692307692307691
2197,197,11,D,G1D,24.28571428571429,2.142857142857143,3.5714285714285716,22.142857142857146,0.09677419354838708
2198,198,11,A,G1S,25.625,1.25,1.25,24.375,0.05128205128205128
2199,199,11,C,G1D,23.571428571428573,4.285714285714286,7.142857142857143,19.28571428571429,0.22222222222222218
2200,0,12,B,G1S,0.625,1.875,5.625,4.0,0.0
2201,1,12,D,G1D,12.857142857142858,4.285714285714286,2.857142857142857,8.571428571428573,0.4999999999999999
2202,2,12,B,G1S,1.875,4.375,0.625,4.0,0.0
2203,3,12,C,G3,27.826086956521742,6.666666666666666,7.82608695652174,21.159420289855078,0.3150684931506848
2204,4,12,A,G1S,25.625,0.625,4.375,25.0,0.025
2205,5,12,B,G1S,6.25,3.75,1.875,2.5,1.0
2206,6,12,D,G1D,12.857142857142858,7.142857142857143,0.0,5.714285714285714,1.0
2207,7,12,D,G2,19.09090909090909,7.2727272727272725,6.363636363636363,11.818181818181817,0.6153846153846154
2208,8,12,C,G1D,17.142857142857142,7.142857142857143,5.714285714285714,10.0,0.7142857142857143
2209,9,12,B,G1D,11.428571428571429,5.714285714285714,4.285714285714286,5.714285714285714,1.0
2210,10,12,A,G1S,11.875,6.875,0.0,5.0,1.0
2211,11,12,C,G1S,26.25,3.125,0.625,23.125,0.13513513513513514
2212,12,12,C,G2,28.18181818181818,1.8181818181818181,6.363636363636363,26.363636363636363,0.06896551724137931
2213,13,12,D,G1D,25.714285714285715,0.7142857142857143,2.142857142857143,25.0,0.02857142857142857
2214,14,12,D,G1D,18.571428571428573,7.142857142857143,7.142857142857143,11.42857142857143,0.6249999999999999
2215,15,12,B,G1S,8.75,5.625,0.0,3.125,1.0
2216,16,12,B,G1S,16.875,1.875,1.875,15.0,0.125
2217,17,12,C,G1D,1.4285714285714286,7.857142857142858,4.285714285714286,7.0,0.0
2218,18,12,D,G1S,22.5,5.625,1.25,16.875,0.3333333333333333
2219,19,12,C,G2,16.363636363636363,4.545454545454545,1.8181818181818181,11.818181818181818,0.3846153846153846
2220,20,12,C,G1S,11.875,0.625,6.875,11.25,0.05555555555555555
2221,21,12,B,G1S,15.625,1.25,0.0,14.375,0.08695652173913043
2222,22,12,D,G2,30.909090909090907,2.727272727272727,3.6363636363636362,28.18181818181818,0.0967741935483871
2223,23,12,C,G1D,0.7142857142857143,5.714285714285714,2.857142857142857,7.0,0.0
2224,24,12,D,G3,4.347826086956522,8.571428571428571,9.56521739130435,12.0,0.0
2225,25,12,B,G3,36.52173913043479,9.523809523809524,7.82608695652174,26.997929606625263,0.352760736196319
2226,26,12,D,G1S,5.0,3.75,6.875,1.25,1.0
2227,27,12,A,G2,20.909090909090907,3.6363636363636362,0.9090909090909091,17.27272727272727,0.2105263157894737
2228,28,12,A,G3,19.1304347826087,5.714285714285714,1.7391304347826089,13.416149068322984,0.4259259259259259
2229,29,12,C,G1D,25.714285714285715,5.714285714285714,2.857142857142857,20.0,0.2857142857142857
2230,30,12,D,G3,29.56521739130435,9.523809523809524,7.82608695652174,20.041407867494826,0.4752066115702479
2231,31,12,D,G3,25.217391304347828,0.0,4.347826086956522,25.217391304347828,0.0
2232,32,12,A,G3,10.434782608695652,7.619047619047619,3.4782608695652177,2.8157349896480337,1.0
2233,33,12,A,G1D,22.857142857142858,5.714285714285714,2.142857142857143,17.142857142857142,0.33333333333333337
2234,34,12,A,G1S,3.75,0.0,0.625,3.75,0.0
2235,35,12,B,G2,17.27272727272727,10.0,2.727272727272727,7.27272727272727,1.0
2236,36,12,A,G1D,14.285714285714286,1.4285714285714286,0.0,12.857142857142858,0.1111111111111111
2237,37,12,B,G3,20.869565217391305,6.666666666666666,6.086956521739131,14.202898550724639,0.4693877551020407
2238,38,12,A,G3,14.782608695652176,0.9523809523809523,8.695652173913045,13.830227743271223,0.06886227544910178
2239,39,12,B,G2,15.454545454545453,6.363636363636363,10.0,9.09090909090909,0.7000000000000001
2240,40,12,A,G3,31.30434782608696,0.0,2.608695652173913,31.30434782608696,0.0
2241,41,12,D,G1S,11.875,3.125,6.875,8.75,0.35714285714285715
2242,42,12,B,G3,10.434782608695652,9.523809523809524,5.217391304347826,0.9109730848861286,1.0
2243,43,12,C,G2,36.36363636363636,9.09090909090909,4.545454545454545,27.27272727272727,0.3333333333333333
2244,44,12,B,G1D,13.571428571428573,0.0,0.0,13.571428571428573,0.0
2245,45,12,B,G1S,14.375,5.0,1.875,9.375,0.5333333333333333
2246,46,12,C,G1S,4.375,1.875,2.5,2.5,0.75
2247,47,12,C,G1D,10.714285714285715,5.714285714285714,0.0,5.000000000000001,1.0
2248,48,12,C,G1D,24.28571428571429,5.714285714285714,2.142857142857143,18.571428571428573,0.30769230769230765
2249,49,12,C,G1D,19.28571428571429,0.0,0.7142857142857143,19.28571428571429,0.0
2250,50,12,B,G3,14.782608695652176,5.714285714285714,3.4782608695652177,9.06832298136646,0.6301369863013698
2251,51,12,A,G1D,23.571428571428573,7.857142857142858,7.142857142857143,15.714285714285715,0.5
2252,52,12,D,G3,26.086956521739133,9.523809523809524,0.8695652173913044,16.563146997929607,0.575
2253,53,12,B,G1S,22.5,0.625,2.5,21.875,0.02857142857142857
2254,54,12,A,G1D,14.285714285714286,7.142857142857143,2.857142857142857,7.142857142857143,1.0
2255,55,12,C,G3,2.608695652173913,0.0,4.347826086956522,2.608695652173913,0.0
2256,56,12,C,G3,26.956521739130437,2.857142857142857,0.0,24.09937888198758,0.11855670103092783
2257,57,12,D,G2,30.909090909090907,0.9090909090909091,1.8181818181818181,29.999999999999996,0.030303030303030307
2258,58,12,A,G1S,2.5,1.875,3.125,0.625,1.0
2259,59,12,B,G2,10.909090909090908,5.454545454545454,6.363636363636363,5.454545454545454,1.0
2260,60,12,A,G1D,30.714285714285715,7.142857142857143,5.714285714285714,23.571428571428573,0.30303030303030304
2261,61,12,C,G1S,0.625,6.25,0.0,4.0,0.0
2262,62,12,C,G3,12.173913043478262,7.619047619047619,9.56521739130435,4.554865424430643,1.0
2263,63,12,B,G3,26.956521739130437,0.9523809523809523,5.217391304347826,26.004140786749485,0.03662420382165604
2264,64,12,B,G3,7.82608695652174,6.666666666666666,7.82608695652174,1.159420289855074,1.0
2265,65,12,C,G1D,8.571428571428571,2.857142857142857,7.857142857142858,5.7142857142857135,0.5000000000000001
2266,66,12,A,G1S,16.25,1.875,5.0,14.375,0.13043478260869565
2267,67,12,C,G3,20.0,1.9047619047619047,2.608695652173913,18.095238095238095,0.10526315789473684
2268,68,12,D,G2,27.27272727272727,7.2727272727272725,0.0,19.999999999999996,0.3636363636363637
2269,69,12,A,G3,4.347826086956522,0.0,3.4782608695652177,4.347826086956522,0.0
2270,70,12,D,G2,1.8181818181818181,8.181818181818182,1.8181818181818181,11.0,0.0
2271,71,12,A,G3,6.086956521739131,2.857142857142857,6.086956521739131,3.2298136645962736,0.8846153846153846
2272,72,12,D,G1D,25.0,5.0,4.285714285714286,20.0,0.25
2273,73,12,B,G1S,17.5,3.75,3.125,13.75,0.2727272727272727
2274,74,12,D,G1D,10.714285714285715,5.714285714285714,1.4285714285714286,5.000000000000001,1.0
2275,75,12,A,G2,3.6363636363636362,9.09090909090909,5.454545454545454,11.0,0.0
2276,76,12,A,G1S,11.875,6.25,6.25,5.625,1.0
2277,77,12,C,G1D,0.7142857142857143,7.142857142857143,1.4285714285714286,7.0,0.0
2278,78,12,B,G1D,8.571428571428571,2.857142857142857,5.0,5.7142857142857135,0.5000000000000001
2279,79,12,A,G2,0.0,4.545454545454545,1.8181818181818181,11.0,0.0
2280,80,12,D,G2,26.36363636363636,1.8181818181818181,10.0,24.545454545454543,0.07407407407407408
2281,81,12,A,G3,33.04347826086957,0.9523809523809523,9.56521739130435,32.09109730848862,0.0296774193548387
2282,82,12,C,G1D,30.714285714285715,5.0,2.857142857142857,25.714285714285715,0.19444444444444445
2283,83,12,D,G1D,11.428571428571429,0.0,7.142857142857143,11.428571428571429,0.0
2284,84,12,C,G1D,27.857142857142858,7.142857142857143,7.857142857142858,20.714285714285715,0.3448275862068966
2285,85,12,D,G1S,7.5,3.75,0.625,3.75,1.0
2286,86,12,D,G1S,15.625,0.625,3.125,15.0,0.041666666666666664
2287,87,12,B,G2,0.9090909090909091,3.6363636363636362,4.545454545454545,11.0,0.0
2288,88,12,A,G2,10.909090909090908,0.9090909090909091,8.181818181818182,10.0,0.09090909090909091
2289,89,12,B,G1S,7.5,6.25,4.375,1.25,1.0
2290,90,12,B,G2,20.909090909090907,7.2727272727272725,7.2727272727272725,13.636363636363633,0.5333333333333334
2291,91,12,D,G3,30.434782608695656,0.0,6.9565217391304355,30.434782608695656,0.0
2292,92,12,D,G1S,8.125,3.125,2.5,5.0,0.625
2293,93,12,D,G2,1.8181818181818181,9.09090909090909,1.8181818181818181,11.0,0.0
2294,94,12,B,G1D,3.5714285714285716,0.0,4.285714285714286,3.5714285714285716,0.0
2295,95,12,D,G2,7.2727272727272725,1.8181818181818181,7.2727272727272725,5.454545454545454,0.33333333333333337
2296,96,12,A,G2,24.545454545454543,3.6363636363636362,5.454545454545454,20.909090909090907,0.1739130434782609
2297,97,12,B,G1D,5.0,5.714285714285714,5.0,7.0,0.0
2298,98,12,C,G1S,26.25,6.25,0.625,20.0,0.3125
2299,99,12,B,G3,21.73913043478261,8.571428571428571,3.4782608695652177,13.167701863354038,0.6509433962264151
2300,100,12,B,G1S,16.25,6.875,5.0,9.375,0.7333333333333333
2301,101,12,B,G1D,4.285714285714286,0.7142857142857143,0.7142857142857143,3.571428571428571,0.2
2302,102,12,A,G1D,10.714285714285715,5.714285714285714,7.142857142857143,5.000000000000001,1.0
2303,103,12,C,G1S,13.125,0.625,0.0,12.5,0.05
2304,104,12,D,G1D,26.42857142857143,5.714285714285714,0.7142857142857143,20.714285714285715,0.27586206896551724
2305,105,12,D,G1D,22.857142857142858,0.7142857142857143,5.714285714285714,22.142857142857142,0.03225806451612903
2306,106,12,A,G1D,7.857142857142858,0.7142857142857143,3.5714285714285716,7.142857142857143,0.09999999999999999
2307,107,12,D,G1D,2.142857142857143,2.857142857142857,0.7142857142857143,7.0,0.0
2308,108,12,C,G1D,1.4285714285714286,5.0,7.857142857142858,7.0,0.0
2309,109,12,D,G1D,26.42857142857143,3.5714285714285716,7.857142857142858,22.857142857142858,0.15625
2310,110,12,D,G2,36.36363636363636,4.545454545454545,7.2727272727272725,31.818181818181813,0.14285714285714288
2311,111,12,C,G3,33.04347826086957,8.571428571428571,7.82608695652174,24.472049689441,0.35025380710659887
2312,112,12,A,G2,10.909090909090908,2.727272727272727,0.0,8.181818181818182,0.3333333333333333
2313,113,12,B,G1S,15.625,0.625,1.875,15.0,0.041666666666666664
2314,114,12,D,G2,31.818181818181817,1.8181818181818181,6.363636363636363,30.0,0.0606060606060606
2315,115,12,C,G3,18.260869565217394,2.857142857142857,5.217391304347826,15.403726708074537,0.1854838709677419
2316,116,12,D,G2,3.6363636363636362,1.8181818181818181,2.727272727272727,1.8181818181818181,1.0
2317,117,12,B,G1D,17.857142857142858,7.142857142857143,6.428571428571429,10.714285714285715,0.6666666666666666
2318,118,12,D,G1D,4.285714285714286,0.0,2.857142857142857,4.285714285714286,0.0
2319,119,12,A,G1S,5.625,5.625,6.875,4.0,0.0
2320,120,12,B,G1D,11.428571428571429,2.142857142857143,4.285714285714286,9.285714285714286,0.23076923076923075
2321,121,12,B,G2,35.45454545454545,4.545454545454545,10.0,30.909090909090907,0.14705882352941177
2322,122,12,D,G3,29.56521739130435,8.571428571428571,6.086956521739131,20.993788819875782,0.4082840236686389
2323,123,12,C,G1S,12.5,4.375,5.0,8.125,0.5384615384615384
2324,124,12,D,G1D,22.857142857142858,6.428571428571429,5.0,16.42857142857143,0.3913043478260869
2325,125,12,D,G1S,6.875,6.25,4.375,0.625,1.0
2326,126,12,B,G3,12.173913043478262,7.619047619047619,6.086956521739131,4.554865424430643,1.0
2327,127,12,A,G3,21.73913043478261,9.523809523809524,0.8695652173913044,12.215320910973086,0.7796610169491525
